tweet_id,tweet_text,date,user_id,user_mentions,retweet_count
1283249573910073345,Thanks @DrFinchDVUSD &amp; @DVUSD for focusing on both the safety and education of our kids! https://t.co/hcpYDIhuZ4,07/15/2020,56179256,"[{'screen_name': 'DrFinchDVUSD', 'name': 'Curt Finch, PhD', 'id': 194134342, 'id_str': '194134342', 'indices': [7, 20]}, {'screen_name': 'DVUSD', 'name': 'Deer Valley Unified School District', 'id': 41467249, 'id_str': '41467249', 'indices': [27, 33]}]",0
1283181665481682944,I was pleased to work with my colleagues on the @maricopacounty Board of Supervisors and our professional staff at the county to create and approve this program.  Thank you to our congressional delegation for their support of this program. https://t.co/PEJ2S447sj,07/14/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [48, 63]}]",1
1283148844792819713,Wow! https://t.co/wjqB2pt3Qx,07/14/2020,56179256,[],0
1283028967537012736,Thanks for sharing @DrJesseWelsh - we appreciate your focus on educating our kids &amp; keeping them safe! https://t.co/6SqYIGjO7X,07/14/2020,56179256,"[{'screen_name': 'DrJesseWelsh', 'name': 'Jesse Welsh', 'id': 340050653, 'id_str': '340050653', 'indices': [19, 32]}]",0
1282761480933273600,Great suggestions! https://t.co/M7URc4y4cd,07/13/2020,56179256,[],0
1282661828166705152,Its already warm out there!  Take it easy and stay cool @maricopacounty https://t.co/Q9NfBb4Rsu,07/13/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [57, 72]}]",0
1282467783360430083,New record high for July 12 - its good that @FCDFloodInfo is ready - the monsoon cant be far behind https://t.co/fJ0cAXbdiT,07/13/2020,56179256,"[{'screen_name': 'FCDFloodInfo', 'name': 'The Flood Control District of Maricopa County', 'id': 466894230, 'id_str': '466894230', 'indices': [45, 58]}]",0
1282456476225699840,Thanks for your vote @jpittsaz - appreciate the support of an @ASUCollegeGOP leader https://t.co/PAxO7uA5Nb,07/12/2020,56179256,"[{'screen_name': 'jpittsaz', 'name': 'Joe Pitts', 'id': 1015100760252485633, 'id_str': '1015100760252485633', 'indices': [21, 30]}, {'screen_name': 'ASUCollegeGOP', 'name': 'ASU College Republicans', 'id': 2842717699, 'id_str': '2842717699', 'indices': [62, 76]}]",4
1282453941867786242,Stay cool and hydrated @maricopacounty https://t.co/g5Dc3hkDnM,07/12/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [23, 38]}]",0
1282410064834256896,"RT @dougducey: .@VitalantAZ is accepting blood donations, and they are doing it safely.

Please consider a donation to ensure our hospitals",07/12/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [3, 13]}, {'screen_name': 'VitalantAZ', 'name': 'Vitalant - Arizona', 'id': 108387505, 'id_str': '108387505', 'indices': [16, 27]}]",20
1282325397510615040,Thought provoking column by @RJRobb on how to handle the upcoming school year in Arizona in the middle of the #COVID-19 pandemic. https://t.co/xLcftsZslK via @azcentral,07/12/2020,56179256,"[{'screen_name': 'RJRobb', 'name': 'Robert Robb', 'id': 787869362, 'id_str': '787869362', 'indices': [28, 35]}, {'screen_name': 'azcentral', 'name': 'azcentral', 'id': 13115682, 'id_str': '13115682', 'indices': [158, 168]}]",1
1281822873594691584,"RT @HonorHealth: If you, or someone you know, has recovered from COVID-19 and is interested in donating #plasma to help others, please cont",07/11/2020,56179256,"[{'screen_name': 'HonorHealth', 'name': 'HonorHealth', 'id': 2978645566, 'id_str': '2978645566', 'indices': [3, 15]}]",6
1281768906600796160,"RT @maricopacounty: The Maricopa County's Small Business Relief Program is now accepting applications! This program will provide up to $10,",07/11/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [3, 18]}]",10
1281573861083844608,What a beautiful #sunrise in @maricopacounty - I know that if we work together we will persevere https://t.co/ajFNZ6jmnc,07/10/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [29, 44]}]",1
1280557130206961664,I am excited to be running for re-election to the Maricopa County Board of Supervisors.    We have accomplished much since 2017 but there is so much more to do in the 4th largest county in the United States.  I would be honored to represent District 3 for another 4 years. https://t.co/d9qdFvhKu7,07/07/2020,56179256,[],1
1280546359943155713,Judge Thomason has denied Mountainside Fitness request for a temporary restraining order.  @dougduceys Executive Order regarding gyms remains in effect https://t.co/7ADmMYkSie,07/07/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [92, 102]}]",1
1280537740707164160,"Sgt. Quintero, Detention Officer Fletcher, their families and the MCSO team are in our thoughts and prayers. https://t.co/J7Eb969c9P",07/07/2020,56179256,[],0
1280185391010607105,RT @AZCourts: Maricopa County: Jury trials in all courts and new grand juries are suspended throughout July. The courts send juror postcard,07/06/2020,56179256,"[{'screen_name': 'AZCourts', 'name': 'Az Supreme Court ⚖️', 'id': 112879959, 'id_str': '112879959', 'indices': [3, 12]}]",9
1280182494088687622,Congrats @jertybird - all of us @PingTour are proud of you! https://t.co/HGLPbalOtD,07/06/2020,56179256,"[{'screen_name': 'jertybird', 'name': 'Marty Jertson', 'id': 72889977, 'id_str': '72889977', 'indices': [9, 19]}, {'screen_name': 'PingTour', 'name': 'PING GOLF', 'id': 51079493, 'id_str': '51079493', 'indices': [32, 41]}]",0
1280144286437085189,*deadline to register to vote,07/06/2020,56179256,[],0
1280142156615700481,Today is the deadline to vote in the August 4th primary election in @maricopacounty - go to https://t.co/6LQ14TxXw6 @MaricopaVote,07/06/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [68, 83]}, {'screen_name': 'MaricopaVote', 'name': 'Maricopa County Elections Department', 'id': 1197230562332700672, 'id_str': '1197230562332700672', 'indices': [116, 129]}]",6
1279425076039872512,#Happy4thofJuly #independenceday2020 https://t.co/JX4NmB3uUk,07/04/2020,56179256,[],1
1279100931091558401,My #HappyFourthOfJuly message to @maricopacounty #MaskUpAz https://t.co/pRNsqb57OF,07/03/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [34, 49]}]",0
1278686930473893894,@Tesla is now the most valuable automaker in the world by market capitalization - amazing! #madeintheusa https://t.co/ve4VqmjnQc,07/02/2020,56179256,"[{'screen_name': 'Tesla', 'name': 'Tesla', 'id': 13298072, 'id_str': '13298072', 'indices': [1, 7]}]",0
1278457923656724486,I was proud to be a part of a 5-0 vote of the @maricopacounty Board of Supervisors to help keep our residents safe #MaskUpAZ https://t.co/c75UYETPqd,07/01/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [46, 61]}]",0
1278400106274816000,It was my honor to vote to protect all of you because you are protecting all of @maricopacounty on the frontlines #MaskUpAZ https://t.co/IEWszBtrKF,07/01/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [80, 95]}]",0
1278047450201092096,RT @dougducey: We were joined by Dr. Birx and health and community leaders from around the state to discuss continued efforts to contain th,06/30/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [3, 13]}]",23
1277994632543186944,RT @DaisyMtnFire: We will not forget. Rest In Peace. #granitemountainihc https://t.co/sWHaOyxQ4l,06/30/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [3, 16]}]",83
1277731974187122689,"RT @jeremyduda: .@dougducey issuing executive order to close bars, gyms, movie theaters, water parks and tubing on the river. Goal is to re",06/29/2020,56179256,"[{'screen_name': 'jeremyduda', 'name': 'Jeremy Duda', 'id': 91153898, 'id_str': '91153898', 'indices': [3, 14]}, {'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [17, 27]}]",9
1277703988368928768,"RT @senatemajldr: We must have no stigma, none, about wearing masks when we leave our homes and come near other people. Wearing simple face",06/29/2020,56179256,"[{'screen_name': 'senatemajldr', 'name': 'Leader McConnell', 'id': 1249982359, 'id_str': '1249982359', 'indices': [3, 16]}]",9159
1277310856938700800,Great work by @DaisyMtnFire &amp; other agencies putting out fire last night along I-17 protecting the Pioneer RV Park and the Daisy Mountain area! https://t.co/jT7TRI5WxD,06/28/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [15, 28]}]",1
1276930144603525121,Please remember to wear a mask in @maricopacounty https://t.co/OpQjVqJ46U,06/27/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [34, 49]}]",4
1276261777567739904,RT @PingTour: 60 Career low round. Leads the @TravelersChamp by 3. What a day in the office for @MacHughesGolf.  #PlayYourBest http,06/25/2020,56179256,"[{'screen_name': 'PingTour', 'name': 'PING GOLF', 'id': 51079493, 'id_str': '51079493', 'indices': [3, 12]}, {'screen_name': 'TravelersChamp', 'name': 'TravelersChamp', 'id': 20082465, 'id_str': '20082465', 'indices': [51, 66]}, {'screen_name': 'MacHughesGolf', 'name': 'Mackenzie Hughes', 'id': 356957829, 'id_str': '356957829', 'indices': [102, 116]}]",4
1276237230021853185,Thanks to @HBACA_AZ for inviting me to have a discussion with your members about the latest in @maricopacounty including our efforts to continue economic growth while protecting our residents from #COVID19 @Maricopahealth https://t.co/Gc6gDCnQQm,06/25/2020,56179256,"[{'screen_name': 'HBACA_AZ', 'name': 'Home Builders Assoc.', 'id': 109674400, 'id_str': '109674400', 'indices': [10, 19]}, {'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [95, 110]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [206, 221]}]",1
1276222253936459776,I couldnt agree more @dougducey - thats in my supervisor district (district 3) in @maricopacounty - @DaisyMtnFire @PHXFire @azstateforestry &amp; so many agencies stepped up BIG TIME! https://t.co/HT4ETeeXSC,06/25/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [22, 32]}, {'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [84, 99]}, {'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [102, 115]}, {'screen_name': 'PHXFire', 'name': 'Phoenix Fire Dept.', 'id': 44195418, 'id_str': '44195418', 'indices': [116, 124]}, {'screen_name': 'azstateforestry', 'name': 'AZ State Forestry', 'id': 65683938, 'id_str': '65683938', 'indices': [125, 141]}]",1
1275913085782355968,RT @DaisyMtnFire: Crews were able to quickly contain and extinguish this fire at 51st Ave and Circle Mtn Rd. The fire was stopped at just 3,06/24/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [3, 16]}]",5
1275889155919065088,"RT @DaisyMtnFire: Crews are on scene working a brush fire near 51st Ave and Circle Mtn. Road, please avoid the area as crews work.",06/24/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [3, 16]}]",9
1275847751465648132,"RT @azstateforestry: Update to #AquilaFire, the fire is 5% contained &amp; 897 acres. A damage assessment will begin today &amp; pre-evac/evac orde",06/24/2020,56179256,"[{'screen_name': 'azstateforestry', 'name': 'AZ State Forestry', 'id': 65683938, 'id_str': '65683938', 'indices': [3, 19]}]",44
1275758198197084160,Thank you @12News for posing this important question.  @maricopacounty Board of Supervisors are responsible for running Election Day operations and are laser focused on making our primary election on August 4th safe and efficient @MaricopaVote @Maricopahealth https://t.co/oxTUSVvoPX,06/24/2020,56179256,"[{'screen_name': '12News', 'name': '12 News', 'id': 17187236, 'id_str': '17187236', 'indices': [10, 17]}, {'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [55, 70]}, {'screen_name': 'MaricopaVote', 'name': 'Maricopa County Elections Department', 'id': 1197230562332700672, 'id_str': '1197230562332700672', 'indices': [230, 243]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [244, 259]}]",0
1275653735306399745,Incredible work on the #AquilaFire by @DaisyMtnFire @PHXFire &amp; countless other agencies in stopping the forward progress of the fire this evening - thank you @MaricopaEmerg for partnering with these agencies https://t.co/X2hTL3rTSj,06/24/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [38, 51]}, {'screen_name': 'PHXFire', 'name': 'Phoenix Fire Dept.', 'id': 44195418, 'id_str': '44195418', 'indices': [52, 60]}, {'screen_name': 'MaricopaEmerg', 'name': 'Maricopa County Dept of Emergency Mgmt', 'id': 1099457876, 'id_str': '1099457876', 'indices': [162, 176]}]",0
1275620451167830016,Thank you @EPCORUSA for your support of the residents of northern @maricopacounty https://t.co/c3WkFAqjJd,06/24/2020,56179256,"[{'screen_name': 'EPCORUSA', 'name': 'EPCOR USA', 'id': 348551872, 'id_str': '348551872', 'indices': [10, 19]}, {'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [66, 81]}]",1
1275592196037591040,"RT @anthemAZcouncil: The latest evacuation area map from @DaisyMtnFire DOES INCLUDE THE ANTHEM PANHANDLE. Residents in this area, please pr",06/24/2020,56179256,"[{'screen_name': 'anthemAZcouncil', 'name': 'Anthem Council', 'id': 304087638, 'id_str': '304087638', 'indices': [3, 19]}, {'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [57, 70]}]",7
1275579141597720576,Please see the updated evacuation area in @maricopacounty https://t.co/uHnI84xmBo,06/23/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [42, 57]}]",1
1275571354008338433,"RT @DaisyMtnFire: ***EVACUATION ORDER***

ALL RESIDENTS BETWEEN THE FOLLOWING BOUNDARIES ARE TO EVACUATE IMMEDIATELY DUE TO THREAT OF THE W",06/23/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [3, 16]}]",168
1275564903550480384,RT @abc15: HAPPENING NOW: 50-acre #AguilaFire forces evacuations northeast of Carefree Highway: https://t.co/0uBKB2CV3p #abc15 https://t.co,06/23/2020,56179256,"[{'screen_name': 'abc15', 'name': 'ABC15 Arizona', 'id': 9721292, 'id_str': '9721292', 'indices': [3, 9]}]",63
1275558898036994048,@maricopacounty is proud to have partnered with @CircletheCityAZ to support homeless individuals in our community and provide for their healthcare needs. https://t.co/ixlEeIahWp,06/23/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [0, 15]}, {'screen_name': 'CircletheCityAZ', 'name': 'Circle the City', 'id': 2159097799, 'id_str': '2159097799', 'indices': [48, 64]}]",0
1275549884892868610,@DaisyMtnFire Stay safe everyone!,06/23/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [0, 13]}]",0
1275524731697901568,"RT @dougducey: Contact tracing helps Arizona contain the spread of #COVID19.

If you get a call from public health, answer. https://t.co/rr",06/23/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [3, 13]}]",50
1275483767558123521,RT @PhoenixPolice: Two lanes of northbound Cave Creek Road near Sharon Drive will be restricted for the next several hours due to the Presi,06/23/2020,56179256,"[{'screen_name': 'PhoenixPolice', 'name': 'Phoenix Police', 'id': 39799109, 'id_str': '39799109', 'indices': [3, 17]}]",24
1275159266253389824,"RT @dougducey: .@AZDHS has a list of #COVID19 testing sites and locations. Find more information HERE: 
https://t.co/wGvGKbrjRP",06/22/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [3, 13]}, {'screen_name': 'AZDHS', 'name': 'AZ Dept of Health', 'id': 16952753, 'id_str': '16952753', 'indices': [16, 22]}]",38
1275071422776307713,"If you read this article I trust you will understand why we must take #COVID19 seriously in @maricopacounty @Maricopahealth       
Doctors talk about the COVID-19 'beast': 'I don't even know how to tell you how our hearts break'

https://t.co/oa997uz4C5",06/22/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [92, 107]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [108, 123]}]",1
1274782557469462528,I am in touch with @MaricopaEmerg which is monitoring the #centralfire closely.  Thank you @DaisyMtnFire @azstateforestry &amp; others for working to tackle this fire in @maricopacounty https://t.co/I2m7Oit5Xu,06/21/2020,56179256,"[{'screen_name': 'MaricopaEmerg', 'name': 'Maricopa County Dept of Emergency Mgmt', 'id': 1099457876, 'id_str': '1099457876', 'indices': [19, 33]}, {'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [91, 104]}, {'screen_name': 'azstateforestry', 'name': 'AZ State Forestry', 'id': 65683938, 'id_str': '65683938', 'indices': [105, 121]}, {'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [170, 185]}]",1
1274776155971674112,Honored to participate in the Bridge Forum - a discussion of how to build a bridge between law enforcement and the African-American community in @maricopacounty this Tuesday at 8 am. https://t.co/cO3EzwJfsQ,06/21/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [145, 160]}]",0
1274742231874670592,Good news - thx for all you do @ScottsdaleAssoc @PhxREALTORS @SEVRAR https://t.co/qEBz1w4ish,06/21/2020,56179256,"[{'screen_name': 'ScottsdaleAssoc', 'name': 'Scottsdale REALTORS®', 'id': 382726125, 'id_str': '382726125', 'indices': [31, 47]}, {'screen_name': 'PhxREALTORS', 'name': 'PHOENIX REALTORS®', 'id': 46760540, 'id_str': '46760540', 'indices': [48, 60]}, {'screen_name': 'SEVRAR', 'name': 'SEVRAR (SE Valley Re', 'id': 280651894, 'id_str': '280651894', 'indices': [61, 68]}]",0
1274712442380021762,#HappyFathersDay to all the dads across @maricopacounty especially my dad! @PingTour https://t.co/oFusTWDNdi,06/21/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [40, 55]}, {'screen_name': 'PingTour', 'name': 'PING GOLF', 'id': 51079493, 'id_str': '51079493', 'indices': [75, 84]}]",0
1274500534985097217,Very sad to learn this news.  Had many great memories over the years @ShopMetrocenter https://t.co/HDhUeBbJk3,06/21/2020,56179256,"[{'screen_name': 'ShopMetrocenter', 'name': 'Metrocenter Mall', 'id': 40931917, 'id_str': '40931917', 'indices': [69, 85]}]",1
1274466816845156352,Another @PingTour player on the board! https://t.co/OvRLpjAy9c,06/20/2020,56179256,"[{'screen_name': 'PingTour', 'name': 'PING GOLF', 'id': 51079493, 'id_str': '51079493', 'indices': [8, 17]}]",1
1274462462478184448,RT @DaisyMtnFire: The Central Fire renamed to the #DaisyFire. Threat to structures in the Daisy Mountain Fire District has been mitigated.,06/20/2020,56179256,"[{'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [3, 16]}]",44
1274388529187962881,Great to see @PingTour pro at the top of the leaderboard #playyourbest https://t.co/rcgkr0xm9Y,06/20/2020,56179256,"[{'screen_name': 'PingTour', 'name': 'PING GOLF', 'id': 51079493, 'id_str': '51079493', 'indices': [13, 22]}]",0
1274024740189900801,Thank you @GovBrewer #leadership #stayhealthy https://t.co/fAZUpOmI6z,06/19/2020,56179256,"[{'screen_name': 'GovBrewer', 'name': 'Jan Brewer', 'id': 40923070, 'id_str': '40923070', 'indices': [10, 20]}]",2
1273972698973040640,"RT @dougducey: Arizona joins the nation in celebrating #Juneteenth, a day when the promise of freedom was fulfilled for all Americans. Ariz",06/19/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [3, 13]}]",97
1273743724237844480,"I cant imagine that you meant to diminish the work of our dedicated employees. I applaud @MaricopaHealth for their tireless efforts and sleepless nights, and I will continue to support the great work they are doing to keep Maricopa County safe and healthy #PublicHealthStrong /4",06/18/2020,56179256,"[{'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [90, 105]}]",1
1273743723235405824,"Your words of criticism had a negative impact on the morale of the very people working to protect you and the rest of @MaricopaCounty. If you want to help, give us a call as others in the Arizona delegation have. /3",06/18/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [118, 133]}]",1
1273743722128130048,"This includes agencies that Public Heath has partnered with to increase the response to the pandemic (@MaricopaEmerg, @ASU, @uarizona @AmeriCorps)- all of whom our Board has supported with the resources necessary to meet the demands of protecting the public during COVID-19./2",06/18/2020,56179256,"[{'screen_name': 'MaricopaEmerg', 'name': 'Maricopa County Dept of Emergency Mgmt', 'id': 1099457876, 'id_str': '1099457876', 'indices': [102, 116]}, {'screen_name': 'ASU', 'name': 'Arizona State University', 'id': 18783501, 'id_str': '18783501', 'indices': [118, 122]}, {'screen_name': 'uarizona', 'name': '#BearDownMaskUp', 'id': 14862639, 'id_str': '14862639', 'indices': [124, 133]}, {'screen_name': 'AmeriCorps', 'name': 'AmeriCorps', 'id': 17967675, 'id_str': '17967675', 'indices': [134, 145]}]",1
1273743720077119489,".@RepGregStanton the efforts by @MaricopaHealth you criticize come from almost 700 dedicated public servants: doctors, epidemiologists, contact tracers, administrators, and leadership working on #COVID19 and a myriad of other public health issues. /1 https://t.co/QXQDX2NSkZ",06/18/2020,56179256,"[{'screen_name': 'RepGregStanton', 'name': 'Rep. Greg Stanton', 'id': 1080885078425784320, 'id_str': '1080885078425784320', 'indices': [1, 16]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [34, 49]}]",6
1273662690964066304,Thank you @Dbacks @AZCardinals @Suns @PhoenixMercury @ArizonaCoyotes @dougducey #MaskUpAZ https://t.co/TSClyWIvO9,06/18/2020,56179256,"[{'screen_name': 'Dbacks', 'name': 'Arizona Diamondbacks', 'id': 31164229, 'id_str': '31164229', 'indices': [10, 17]}, {'screen_name': 'AZCardinals', 'name': 'Arizona Cardinals', 'id': 389038362, 'id_str': '389038362', 'indices': [18, 30]}, {'screen_name': 'Suns', 'name': 'Phoenix Suns', 'id': 18481113, 'id_str': '18481113', 'indices': [31, 36]}, {'screen_name': 'PhoenixMercury', 'name': 'Phoenix Mercury', 'id': 29779226, 'id_str': '29779226', 'indices': [37, 52]}, {'screen_name': 'ArizonaCoyotes', 'name': 'Arizona Coyotes', 'id': 20006987, 'id_str': '20006987', 'indices': [53, 68]}, {'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [69, 79]}]",8
1273408340043812864,@tcani @Maricopahealth Thanks for the tweet Tony. I can assure you the folks @MaricopaHealth are working their hardest and our Board is supporting them as they continue to rise up and meet the demand of this historic pandemic. Pls call my office and we can help you and your family navigate this issue.,06/18/2020,56179256,"[{'screen_name': 'tcani', 'name': 'Tony Cani', 'id': 10959332, 'id_str': '10959332', 'indices': [0, 6]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [7, 22]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [77, 92]}]",1
1273378510313119746,RT @dougducey: NOW: Im joining @AZDHS Director @DrCaraChrist and Arizona DEMA Director Major General McGuire to share the latest on #COVID,06/17/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [3, 13]}, {'screen_name': 'AZDHS', 'name': 'AZ Dept of Health', 'id': 16952753, 'id_str': '16952753', 'indices': [32, 38]}, {'screen_name': 'drcarachrist', 'name': 'Dr. Cara Christ', 'id': 14380343, 'id_str': '14380343', 'indices': [48, 61]}]",55
1273361608157196288,Message from @maricopacounty Supervisor Bill Gates re: #COVID19 https://t.co/skupHpqHGN,06/17/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [13, 28]}]",0
1273303198275526656,Thank you @dougducey https://t.co/WmEKFJWvFG,06/17/2020,56179256,"[{'screen_name': 'dougducey', 'name': 'Doug Ducey', 'id': 20217019, 'id_str': '20217019', 'indices': [10, 20]}]",1
1272981521314377731,"Great virtual townhall on @gotowebinar today with our friends from Anthem, Desert Hills &amp; New River - appreciate Chief  @BrianTobinphx of @DaisyMtnFire &amp; Jen Pokorski Director of @maricopacounty Planning &amp; Development for joining us as panelists @anthemAZcouncil https://t.co/RhubV6kwvy",06/16/2020,56179256,"[{'screen_name': 'gotowebinar', 'name': 'GoToWebinar', 'id': 42126151, 'id_str': '42126151', 'indices': [26, 38]}, {'screen_name': 'BrianTobinphx', 'name': 'Brian Tobin', 'id': 937080222536515584, 'id_str': '937080222536515584', 'indices': [124, 138]}, {'screen_name': 'DaisyMtnFire', 'name': 'Daisy Mtn Fire & Medical', 'id': 217599295, 'id_str': '217599295', 'indices': [142, 155]}, {'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [187, 202]}, {'screen_name': 'anthemAZcouncil', 'name': 'Anthem Council', 'id': 304087638, 'id_str': '304087638', 'indices': [258, 274]}]",1
1272925560172249091,Please wear a mask if you go out and are within 6 feet of others in @maricopacounty - we hit an all time record for #Covid_19 cases yesterday @Maricopahealth https://t.co/CgbcwZnPWP,06/16/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [68, 83]}, {'screen_name': 'Maricopahealth', 'name': 'Public Health', 'id': 29816986, 'id_str': '29816986', 'indices': [142, 157]}]",2
1272604268231450624,Its important that our residents understand why @maricopacounty is requiring its employees to wear masks when they cant observe #SocialDistancing at work and encouraging all residents of our county to wear masks when out in public and unable to #socialdistance https://t.co/yKbYqoe0ms,06/15/2020,56179256,"[{'screen_name': 'maricopacounty', 'name': 'Maricopa County', 'id': 119502308, 'id_str': '119502308', 'indices': [49, 64]}]",0
1272588353976676352,Apologies to my former colleague. In my previous tweet I tagged the wrong Greg Stanton. Something I get often with the name Bill Gates.,06/15/2020,56179256,[],2
